"TextTitle","Text_Author","Text_year_creation","Text_genre","KeyWord","DependentWord","Part_of_speech","Total_Frequency"
"Угрюм-река","Вячеслав Яковлевич Шишков",1933,"роман","запах","трупный","ADJ","1"
"Угрюм-река","Вячеслав Яковлевич Шишков",1933,"роман","запах","хвойный","ADJ","1"
"Угрюм-река","Вячеслав Яковлевич Шишков",1933,"роман","запах","человек (Gen)","NOUN","1"
"Угрюм-река","Вячеслав Яковлевич Шишков",1933,"роман","запах","чесночный","ADJ","1"
"Угрюм-река","Вячеслав Яковлевич Шишков",1933,"роман","запах","чувствовать","VERB_HEAD","1"
"Угрюм-река","Вячеслав Яковлевич Шишков",1933,"роман","запах","шибануть","VERB_HEAD","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","воск (Gen)","NOUN","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","дерево (Gen)","NOUN","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","и","OTHER","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","наполнять","VERB_HEAD","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","нет","VERB_HEAD","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","отцова","OTHER","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","пропитать","VERB_HEAD","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","сладкий","ADJ","1"
"Фома Гордеев","Максим Горький",1899,"роман","запах","сосна (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","–","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","боль (Acc)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","в","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","вино (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","влажный","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","густой","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","для","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","духота (Ins)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","и","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","идти","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","или","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","исходить","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","каждый","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","кожа (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","лежать","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","лишь","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","многоцветный","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","могила (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","наполненным","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","нежный","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","никакой","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","октябрь (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","омерзительный","ADV","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","он","PRON","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","она","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","оставить","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","остаться","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","от","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","папирос (Nom)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","пирог (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","помнить","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","постоянный","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","свет (Nom)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","сладкий","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","слово (Loc)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","становиться","VERB_CHILD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","стать","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","страдать","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","сцепиться","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","съестной","ADJ","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","такой","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","туманить","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","ударить","VERB_HEAD","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","хлеб (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","цвет (Gen)","NOUN","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","этот","OTHER","1"
"Хождение по мукам","Алексей Николаевич Толстой",1941,"роман","запах","яблоко (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","било","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","втягивать","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","гвоздика (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","его","PRON","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","зажимать","VERB_CHILD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","замотать","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","и","OTHER","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","ладан (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","мясо (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","навоз (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","незнакомый","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","необыкновенный","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","непривычный","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","несло","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","нравиться","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","обдавать","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","одурять","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","остаться","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","почуяв (Nom)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","появиться","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","привлечь","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","приятный","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","раздражать","VERB_CHILD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","распространяться","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","съестной","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","тошнило","VERB_HEAD","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","тухлый","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","фрукт (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","характерный","ADJ","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","человек (Gen)","NOUN","1"
"Цусима","Алексей Силыч Новиков-Прибой",1932,"роман","запах","шимозы (Nom)","NOUN","1"
"Чапаев","Дмитрий Андреевич Фурманов",1923,"роман","запах","пропитать","VERB_HEAD","1"
"Чапаев","Дмитрий Андреевич Фурманов",1923,"роман","запах","утро (Gen)","NOUN","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","…","OTHER","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","доноситься","VERB_HEAD","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","жемчужница (Gen)","NOUN","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","знакомый","ADJ","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","магнолия (Gen)","NOUN","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","моллюск (Gen)","NOUN","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","наполнить","VERB_HEAD","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","напоминать","VERB_HEAD","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","показаться","VERB_HEAD","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","приносить","VERB_HEAD","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","пропиталась","VERB_HEAD","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","пряный","ADJ","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","сладкий","ADJ","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","трава (Gen)","NOUN","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","тубероза (Gen)","NOUN","1"
"Человек-амфибия (сборник)","Александр Романович Беляев",1928,"роман","запах","тянуло","VERB_HEAD","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","быть","OTHER","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","вкусный","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","воздух (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","вчерашний","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","дух (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","дым (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","жареный","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","жирный","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","заставить","VERB_HEAD","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","извержение (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","издать","VERB_HEAD","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","к","OTHER","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","но","OTHER","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","ночь (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","одежда (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","осень (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","от","OTHER","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","очаровательный","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","першил","VERB_HEAD","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","печаль (Nom)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","смешанный","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","со","OTHER","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","сухой","ADJ","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","сырость (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","табак (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","то","PRON","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","трава (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","улица (Gen)","NOUN","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","хранить","VERB_HEAD","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","что","PRON","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","чувствоваться","VERB_HEAD","1"
"Адам и Ева","Михаил Афанасьевич Булгаков",1931,"пьеса","запах","быть","OTHER","1"
"Яма","Александр Иванович Куприн",1915,"повесть","запах","этот","OTHER","1"
"Адам и Ева","Михаил Афанасьевич Булгаков",1931,"пьеса","запах","друг (Nom)","NOUN","1"
"Адам и Ева","Михаил Афанасьевич Булгаков",1931,"пьеса","запах","зловещий","VERB_CHILD","1"
"Адам и Ева","Михаил Афанасьевич Булгаков",1931,"пьеса","запах","сверх","ADV","1"
"Адам и Ева","Михаил Афанасьевич Булгаков",1931,"пьеса","запах","это","PRON","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","вкусный","ADJ","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","и","OTHER","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","кислый","ADJ","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","мешаться","VERB_HEAD","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","настроить","VERB_HEAD","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","он","OTHER","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","придавал","VERB_HEAD","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","росы (Nom)","NOUN","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","с","OTHER","1"
"Алые паруса","Александр Степанович Грин",1922,"повесть","запах","табак (Dat)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","без","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","брильянтина (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","в","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","вбежать","VERB_CHILD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","вино (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","вкус (Acc)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","внося","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","воздух (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","загадить","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","знакомый","ADJ","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","знакомых (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","знать","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","изливать","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","их","PRON","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","казаться","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","кореньев (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","ласка","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","милый","ADJ","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","наполниться","VERB_CHILD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","обдавать","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","она","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","отцвести","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","пахучей (Ins)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","по","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","помёт (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","порох (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","проезд (Loc)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","пропитать","VERB_CHILD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","птица (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","радоваться","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","распространявшийся","VERB_CHILD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","рассеять","VERB_CHILD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","сена","VERB_CHILD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","слышаться","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","снег (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","сонный","ADJ","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","среди","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","теплота (Ins)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","тот","OTHER","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","тотчас","ADV","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","тяжёлый","ADJ","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","удушливый","ADJ","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","ужасный","ADJ","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","уксус (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","ус (Gen)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","услышать","VERB_HEAD","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","цветок (Acc)","NOUN","1"
"Анна Каренина","Лев Николаевич Толстой",1873,"роман","запах","чуждый","ADJ","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","бородавка (Acc)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","вода (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","вошёл","VERB_HEAD","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","горький","ADJ","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","губа (Loc)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","душно","ADV","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","и","OTHER","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","лекарство (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","мёда (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","оглядывал","VERB_HEAD","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","орех (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","отметить","VERB_HEAD","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","сигара (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","сильный","ADJ","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","сырость (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","тление (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","трава (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","цвет (Gen)","NOUN","1"
"Аэлита","Алексей Николаевич Толстой",1923,"роман","запах","яд (Gen)","NOUN","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","—","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","а","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","бояться","VERB_CHILD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","давний","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","жилой","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","и","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","идти","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","йод (Gen)","NOUN","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","К","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","нашатырь","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","обдал","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","обдало","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","ослабел (Gen)","NOUN","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","остаться","VERB_CHILD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","от","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","пахнуть","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","плохой","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","привыкаешь","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","пропахнуть","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","самому","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","склянка (Gen)","NOUN","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","сладкий","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","спирт (Gen)","NOUN","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","стать","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","страдать","VERB_HEAD","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","страшный","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","такой","OTHER","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","тяжкий","ADJ","1"
"Белая гвардия","Михаил Афанасьевич Булгаков",1924,"роман","запах","чувствоваться","VERB_HEAD","1"
"Братья Карамазовы","Фёдор Михайлович Достоевский",1878,"роман","запах","кухонный","ADJ","1"
"Братья Карамазовы","Фёдор Михайлович Достоевский",1878,"роман","запах","любить","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","–","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","в","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","вспоминать","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","вызвать","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","выпадать","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","горький","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","да","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","двор (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","думать","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","душистый","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","душный","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","дым (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","еда (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","едкий","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","заметить","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","запах (Nom)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","издавать","VERB_CHILD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","измениться","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","к","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","как","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","картофель (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","лепёшка (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","мирный","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","морщась","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","мясо (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","несло","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","обхватить","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","от","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","отделяться","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","отец (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","пальник (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","пахнуть","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","показаться","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","полынь (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","порох (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","пот (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","принюхивался","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","пробка (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","происходить","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","пустота (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","разлить","VERB_HEAD","1"
